"adjusted.Year","adjusted.PgCO2_to_atmos_cumulative_global_alldepths","adjusted.China","adjusted.Vietnam","adjusted.Indonesia","adjusted.India","adjusted.Morocco","adjusted.Japan","adjusted.United.States","adjusted.South.Korea","adjusted.United.Kingdom","adjusted.Malaysia","adjusted.Argentina","adjusted.Myanmar","adjusted.Mexico","adjusted.Thailand","adjusted.Russia","adjusted.Norway","adjusted.Guinea","adjusted.Guinea.Bissau","adjusted.Namibia","adjusted.New.Zealand","adjusted.Denmark","adjusted.Angola","adjusted.Canada","adjusted.Iceland","adjusted.Pakistan","adjusted.Turkey","adjusted.Brazil","adjusted.Bangladesh","adjusted.South.Africa","adjusted.Ireland","adjusted.Netherlands","adjusted.Côte.d.Ivoire","adjusted.Germany","adjusted.Republ..of.Congo","adjusted.Guyana","unadjusted.Year","unadjusted.PgCO2_to_atmos_cumulative_global_alldepths","unadjusted.China","unadjusted.Vietnam","unadjusted.Indonesia","unadjusted.India","unadjusted.Morocco","unadjusted.Japan","unadjusted.United.States","unadjusted.South.Korea","unadjusted.United.Kingdom","unadjusted.Malaysia","unadjusted.Argentina","unadjusted.Myanmar","unadjusted.Mexico","unadjusted.Thailand","unadjusted.Russia","unadjusted.Norway","unadjusted.Guinea","unadjusted.Guinea.Bissau","unadjusted.Namibia","unadjusted.New.Zealand","unadjusted.Denmark","unadjusted.Angola","unadjusted.Canada","unadjusted.Iceland","unadjusted.Pakistan","unadjusted.Turkey","unadjusted.Brazil","unadjusted.Bangladesh","unadjusted.South.Africa","unadjusted.Ireland","unadjusted.Netherlands","unadjusted.Côte.d.Ivoire","unadjusted.Germany","unadjusted.Republ..of.Congo","unadjusted.Guyana"
74,41.4009259189151,23.3548666017732,0.0271032300548517,5.23705793178884e-07,0.0825444421965473,0.160401106641538,0.419130154333156,0.887968981856996,0.350374236375916,1.35016201775812,0.279948406255223,0.0859718848126501,0,0.00131148147194944,0.0313626767226262,1.36187350619416,0.634055678605734,0.0276217853581074,0.211718984612843,0.257583890312725,0.184822227483232,1.06582171729112,0.1544545890001,0.22825640387457,0.213953100586013,0,0.370504129814609,0.0692508700549186,0,0.261690213974656,0.364898816385984,0.926412417285404,0.0240528823772346,0.406441587501539,0.0567815353625151,0,74,45.3908925667928,23.6783935147803,0.0283315309311241,5.25775007613588e-07,0.0888276526719781,0.241840805544438,0.444701270192076,0.946447442326744,0.368304438771815,1.47002890308195,0.280354398753502,0.0917237160134628,0,0.00172330357968067,0.031392762782225,2.60946096659191,0.804337072888315,0.0346441869307686,0.230216932834311,0.399259990929068,0.245447634754371,1.22132937397799,0.512121288377514,0.334055860311919,0.384646532359656,0,0.386603811157901,0.0711351137198869,0,0.30058509306195,0.433242088949994,0.926414491237506,0.0261312772114934,0.406444725396303,0.106260479811957,0
75,41.9567292831702,23.6602132169737,0.027468441114493,5.30487293769688e-07,0.0836304260669775,0.162870305021653,0.424853585448229,0.89992145191569,0.355122958298792,1.36777409467657,0.28356464273601,0.0871111553566189,0,0.00133209012173741,0.03176758511212,1.38569377308653,0.64267198416503,0.0280226868979123,0.214579290383946,0.261983930976646,0.187484897358125,1.07978238608004,0.157814828646773,0.231516325628205,0.216905321600229,0,0.375414131975191,0.0701596234738264,0,0.26537028961176,0.369692136251933,0.938362115241345,0.0243827256993251,0.411684264184868,0.0577318157510534,0,75,45.9763836830719,23.9838179791762,0.0286969755992665,5.32556909856782e-07,0.08997342880852,0.244960278090427,0.450437413025406,0.958655542634354,0.37305514898686,1.48899061136212,0.283970653041483,0.0929068480877872,0,0.00174553224449642,0.0317976938748974,2.64312005826913,0.814712110347141,0.0350910577132461,0.233186470584492,0.404409992714793,0.248613631313019,1.23708313994465,0.518727073103188,0.338364802645798,0.38960803707721,0,0.391590562555651,0.0720526761378809,0,0.304462300398526,0.438830421320967,0.938364189160137,0.0264683410980835,0.411687402121108,0.107631119678752,0
76,42.5126910892318,23.9655613839195,0.0278336588075435,5.37268798956675e-07,0.0847165820232853,0.16534338362171,0.430577089012186,0.911875064088896,0.359871716881593,1.38538733059041,0.287180879473943,0.0882507289149387,0,0.00135273296763228,0.0321724937964462,1.40955698119732,0.651291450527573,0.0284242373898514,0.217441147891473,0.266392962442189,0.190150594693383,1.0937451754787,0.161208179981604,0.234778748858126,0.21985979493689,0,0.380325080997398,0.0710684487139142,0,0.269052141480825,0.374486170396213,0.950311813197287,0.0247126515015352,0.41692694086821,0.0586865100926533,0,76,46.5618747993509,24.2892424435721,0.0290624202674089,5.39338812099976e-07,0.0911192049450618,0.248079750636416,0.456173555858737,0.970863642941964,0.377805859201904,1.50795231964229,0.287586907329464,0.0940899801621117,0,0.00176776090931217,0.0322026249675699,2.67677914994636,0.825087147805967,0.0355379284957237,0.236156008334673,0.409559994500517,0.251779627871666,1.2528369059113,0.525332857828862,0.342673744979676,0.394569541794764,0,0.396577313953401,0.072970238555875,0,0.308339507735101,0.444418753691941,0.950313887082767,0.0268054049846736,0.416930078845912,0.109001759545547,0
77,43.0688078038354,24.2709110418979,0.0281988828157649,5.44050308551252e-07,0.0858029091276548,0.167820257580015,0.436300663306512,0.923829782560298,0.364620510884315,1.40300172594389,0.290797116460192,0.0893906004978362,0,0.00137340906115083,0.0325774027655153,1.43346141868258,0.65991400947028,0.0288264234935414,0.220304524571866,0.270810799099908,0.19281927481829,1.1077100783771,0.164634291119927,0.23804364526556,0.222816515168133,0,0.385236959436837,0.07197734436959,0,0.272735732024645,0.379280922037726,0.962261511153224,0.0250426585462167,0.422169617551567,0.0596455775973704,0,77,47.14736591563,24.5946669079679,0.0294278649355513,5.4612071434317e-07,0.0922649810816037,0.251199223182405,0.461909698692067,0.983071743249574,0.382556569416949,1.52691402792245,0.291203161617444,0.0952731122364361,0,0.00178998957412792,0.0326075560602423,2.71043824162358,0.835462185264793,0.0359847992782012,0.239125546084854,0.414709996286242,0.254945624430313,1.26859067187796,0.531938642554536,0.346982687313555,0.399531046512318,0,0.401564065351151,0.0738878009738691,0,0.312216715071677,0.450007086062915,0.962263585005398,0.0271424688712636,0.422172755570716,0.110372399412342,0
78,43.6250760271409,24.5762621333097,0.0285641128400888,5.50831822375995e-07,0.0868894064678097,0.170300844585784,0.442024306682098,0.935785573346372,0.369369339123688,1.42061728190517,0.294413353686372,0.0905307652602667,0,0.00139411748440572,0.0329823120097893,1.45740546440549,0.668539596243461,0.0292292321233987,0.223169388521196,0.275237261549542,0.195490894271095,1.12167708895404,0.168092808278195,0.241310988115171,0.225775478231281,0,0.390149750191229,0.0728863090850217,0,0.276421025035645,0.384076394729572,0.974211209109157,0.0253727456104532,0.427412294234939,0.06060897662862,0,78,47.7328570319091,24.9000913723638,0.0297933096036937,5.52902616586364e-07,0.0934107572181455,0.254318695728394,0.467645841525397,0.995279843557184,0.387307279631993,1.54587573620262,0.294819415905425,0.0964562443107605,0,0.00181221823894367,0.0330124871529147,2.7440973333008,0.845837222723619,0.0364316700606787,0.242095083835035,0.419859998071967,0.25811162098896,1.28434443784461,0.538544427280209,0.351291629647433,0.404492551229872,0,0.406550816748901,0.0748053633918631,0,0.316093922408253,0.455595418433889,0.974213282928029,0.0274795327578537,0.427415432295521,0.111743039279137,0
79,44.1814924882627,24.8816146034761,0.0289293485992341,5.57613340263886e-07,0.0879760731548233,0.172785064815023,0.447748017555688,0.947742404188339,0.37411820046989,1.43823400033581,0.298029591144513,0.0916712184957744,0,0.00141485734896297,0.033387221520244,1.48138758280022,0.677168149427182,0.0296326504490688,0.226035708492086,0.279672176272936,0.198165410751447,1.13564620262324,0.171583376263642,0.244580752166583,0.228736681373929,0,0.395063436490843,0.0737953415515523,0,0.28010798558735,0.388872592342812,0.986160907065082,0.0257029114863821,0.432654970918326,0.061576664802465,0,79,48.3183481481881,25.2055158367597,0.0301587542718361,5.59684518829558e-07,0.0945565333546874,0.257438168274383,0.473381984358728,1.00748794386479,0.392057989847037,1.56483744448279,0.298435670193406,0.0976393763850849,0,0.00183444690375942,0.0334174182455872,2.77775642497802,0.856212260182445,0.0368785408431563,0.245064621585216,0.425009999857692,0.261277617547608,1.30009820381126,0.545150212005883,0.355600571981312,0.409454055947426,0,0.411537568146652,0.0757229258098572,0,0.319971129744828,0.461183750804863,0.986162980850659,0.0278165966444437,0.432658109020325,0.113113679145932,0
80,44.7380540383579,25.1869684004596,0.0292945898284411,5.64394862057611e-07,0.0890629083211481,0.175272840866902,0.453471794406572,0.959700244451643,0.378867093843493,1.45585188376031,0.301645828827037,0.0928119556306636,0,0.00143562779474858,0.0337921312883338,1.505406319036,0.685799610792458,0.0300366658952812,0.228903453889653,0.2841153753296,0.200842783075157,1.14961741597944,0.175105638926947,0.247852913607646,0.23170012309865,0,0.399978001889639,0.074704440505276,0,0.28379657997019,0.39366951904985,0.998110605020998,0.0260331549814686,0.437897647601731,0.062548599081291,0,80,48.9038392644672,25.5109403011556,0.0305241989399785,5.66466421072752e-07,0.0957023094912292,0.260557640820372,0.479118127192058,1.0196960441724,0.396808700062082,1.58379915276296,0.302051924481386,0.0988225084594094,0,0.00185667556857517,0.0338223493382596,2.81141551665524,0.866587297641271,0.0373254116256338,0.248034159335397,0.430160001643417,0.264443614106255,1.31585196977792,0.551755996731557,0.359909514315191,0.41441556066498,0,0.416524319544402,0.0766404882278513,0,0.323848337081404,0.466772083175837,0.99811267877329,0.0281536605310338,0.43790078574513,0.114484319012727,0
81,45.2947576462801,25.4923234748979,0.0296598362783088,5.71176387608905e-07,0.0901499111188443,0.177764097700693,0.459195635773501,0.971659065032353,0.383616018212649,1.47347093533576,0.305262066726732,0.0939529722184609,0,0.00145642798900195,0.0341970413059605,1.52946029446681,0.694433925167199,0.0304412661411812,0.231772594766548,0.28856669607322,0.203522971131137,1.16359072674488,0.178659239580364,0.251127449989435,0.234665803107556,0,0.404893430257039,0.0756136047247652,0,0.287486775631306,0.398467179307524,1.0100603029769,0.0263634749187331,0.443140324285152,0.0635247358620196,0,81,49.4893303807463,25.8163647655515,0.0308896436081209,5.73248323315947e-07,0.0968480856277711,0.263677113366361,0.484854270025389,1.03190414448001,0.401559410277126,1.60276086104312,0.305668178769367,0.100005640533734,0,0.00187890423339092,0.0342272804309321,2.84507460833246,0.876962335100097,0.0377722824081113,0.251003697085578,0.435310003429142,0.267609610664902,1.33160573574457,0.558361781457231,0.364218456649069,0.419377065382534,0,0.421511070942152,0.0775580506458453,0,0.32772554441798,0.472360415546811,1.01006237669592,0.0284907244176239,0.443143462469934,0.115854958879522,0
82,45.8516003941262,25.7976797798505,0.0300250877137288,5.77957916777952e-07,0.0912370807179865,0.180258762573368,0.464919540251801,0.983618838269903,0.388364972590465,1.49109115882181,0.308878304836731,0.0950942639346569,0,0.00147725712527365,0.0346019515654428,1.55354820235243,0.703071040306832,0.0308464391191897,0.234643101817166,0.293025980887514,0.206205935840417,1.17756613371615,0.182243821383655,0.254404340163049,0.2376337222469,0,0.409809705770257,0.0765228330289374,0,0.291178541118086,0.403265577840062,1.0220100009328,0.0266938701369368,0.448383000968593,0.0645050310590317,0,82,50.0748214970253,26.1217892299474,0.0312550882762633,5.80030225559141e-07,0.0979938617643129,0.26679658591235,0.490590412858719,1.04411224478762,0.406310120492171,1.62172256932329,0.309284433057348,0.101188772608058,0,0.00190113289820667,0.0346322115236045,2.87873370000968,0.887337372558923,0.0382191531905889,0.253973234835759,0.440460005214867,0.270775607223549,1.34735950171123,0.564967566182905,0.368527398982948,0.424338570100088,0,0.426497822339902,0.0784756130638394,0,0.331602751754555,0.477948747917785,1.02201207461855,0.0288277883042139,0.448386139194738,0.117225598746317,0
83,46.4085794688748,26.1030372706548,0.0303903439129037,5.84739449432822e-07,0.0923244163052337,0.18275676497791,0.470643506490662,0.995579537865722,0.39311395603257,1.5087125585508,0.312494543150493,0.0962358265717154,0,0.00149811442246575,0.0350068620594895,1.57766880383641,0.711710906769497,0.0312521730134334,0.237514946371134,0.297493076939987,0.208891639117102,1.19154363671158,0.185859027699989,0.257683564218197,0.240603882451912,0,0.414726812907125,0.0774321242750535,0,0.294871846025162,0.408064719621992,1.03395969888867,0.0270243394907271,0.453625677652052,0.0654894401819842,0,83,50.6603126133044,26.4272136943432,0.0316205329444057,5.86812127802335e-07,0.0991396379008548,0.269916058458339,0.49632655569205,1.05632034509523,0.411060830707215,1.64068427760346,0.312900687345328,0.102371904682383,0,0.00192336156302242,0.035037142616277,2.9123927916869,0.897712410017748,0.0386660239730664,0.25694277258594,0.445610007000592,0.273941603782197,1.36311326767788,0.571573350908579,0.372836341316827,0.429300074817642,0,0.431484573737652,0.0793931754818335,0,0.335479959091131,0.483537080288759,1.03396177254118,0.029164852190804,0.453628815919543,0.118596238613112,0
84,46.9656921596957,26.4083959047937,0.0307556046664451,5.91520985448954e-07,0.0934119170825449,0.185258036582411,0.476367533190598,1.00754113880725,0.397862967634851,1.52633513939831,0.31611078166178,0.0973776560343323,0,0.00151899912391235,0.0354117727811739,1.6018209241674,0.720353477795735,0.0316584562577928,0.240388100386117,0.301967835952203,0.211580043831176,1.20552323651935,0.189504502423854,0.260965103423615,0.243576286692034,0,0.419644736439359,0.0783414773568395,0,0.298566660944624,0.412864609861115,1.04590939684453,0.0273548818507471,0.458868354335531,0.066477918408711,0,84,51.2458037295835,26.7326381587391,0.0319859776125481,5.93594030045529e-07,0.100285414037397,0.273035531004327,0.50206269852538,1.06852844540284,0.41581154092226,1.65964598588363,0.316516941633309,0.103555036756707,0,0.00194559022783817,0.0354420737089494,2.94605188336412,0.908087447476574,0.0391128947555439,0.259912310336121,0.450760008786317,0.277107600340844,1.37886703364453,0.578179135634253,0.377145283650705,0.434261579535196,0,0.436471325135402,0.0803107378998275,0,0.339357166427707,0.489125412659732,1.04591147046381,0.029501916077394,0.458871492644347,0.119966878479907,0
85,47.5229358532611,26.7137556417715,0.031120869776543,5.98302524708679e-07,0.0944995822660268,0.18776251117002,0.482091619101054,1.01950361729694,0.402612006531334,1.54395890675413,0.319727020364643,0.0985197483349363,0,0.00153991049649863,0.0358166837239102,1.6260034491498,0.728998709192547,0.0320652775336049,0.243262536440039,0.306450113985331,0.214271113773051,1.21950493484635,0.193179890282877,0.264248940169307,0.246550938916709,0,0.424563461426219,0.0792508912027213,0,0.302262957419224,0.417665253981618,1.05785909480038,0.0276854961037115,0.46411103101903,0.0674704206534077,0,85,51.8312948458625,27.038062623135,0.0323514222806905,6.00375932288723e-07,0.101431190173938,0.276155003550316,0.50779884135871,1.08073654571045,0.420562251137304,1.67860769416379,0.32013319592129,0.104738168831031,0,0.00196781889265392,0.0358470048016218,2.97971097504134,0.9184624849354,0.0395597655380215,0.262881848086302,0.455910010572042,0.280273596899491,1.39462079961119,0.584784920359926,0.381454225984584,0.43922308425275,0,0.441458076533153,0.0812283003178216,0,0.343234373764283,0.494713745030706,1.05786116838644,0.0298389799639841,0.464114169369152,0.121337518346702,0
86,48.0803080295411,27.0191164429985,0.0314861390561997,6.0508406710077e-07,0.0955874110849007,0.190270124579789,0.487815763018154,1.0314669506859,0.407361071892215,1.56158386649358,0.323343259253404,0.099662099589415,0,0.00156084782981653,0.0362215948814318,1.65021532181113,0.737646559221751,0.0324726257670616,0.246138227722782,0.310939771239781,0.21696481361975,1.23348873426796,0.196884837115334,0.267535057910627,0.249527844001878,0,0.429482973208508,0.0801603647741684,0,0.305960707898368,0.422466657607406,1.0698087927562,0.0280161811524511,0.469353707702552,0.0684669016303024,0,86,52.4167859621416,27.3434870875309,0.0327168669488329,6.07157834531917e-07,0.10257696631048,0.279274476096305,0.513534984192041,1.09294464601806,0.425312961352348,1.69756940244396,0.323749450209271,0.105921300905356,0,0.00199004755746967,0.0362519358942943,3.01337006671856,0.928837522394226,0.040006636320499,0.265851385836483,0.461060012357766,0.283439593458138,1.41037456557784,0.5913907050856,0.385763168318462,0.444184588970304,0,0.446444827930903,0.0821458627358157,0,0.347111581100858,0.50030207740168,1.06981086630907,0.0301760438505742,0.469356846093956,0.122708158213497,0
87,48.6378062576927,27.3244782716837,0.0318514123285234,6.11865612520032e-07,0.096675402780576,0.192780814648465,0.493539963782577,1.04343111741176,0.412110162922011,1.57921002494948,0.32695949832264,0.100804706013058,0,0.0015818104353553,0.0366265062477711,1.67445553927307,0.74629698849249,0.0328804901263372,0.249015148027421,0.315436671867875,0.219661108902657,1.24747463817878,0.20061899012501,0.270823441114202,0.252507007697291,0,0.434403257402889,0.0810698970641356,0,0.309659885696695,0.427268826545723,1.081758490712,0.02834693591593,0.474596384386095,0.0694673159130152,0,87,53.0022770784207,27.6489115519268,0.0330823116169753,6.13939736775111e-07,0.103722742447022,0.282393948642294,0.519271127025371,1.10515274632567,0.430063671567393,1.71653111072413,0.327365704497251,0.10710443297968,0,0.00201227622228542,0.0366568669869667,3.04702915839578,0.939212559853052,0.0404535071029766,0.268820923586664,0.466210014143491,0.286605590016786,1.4261283315445,0.597996489811274,0.390072110652341,0.449146093687858,0,0.451431579328653,0.0830634251538097,0,0.350988788437434,0.505890409772654,1.0817605642317,0.0305131077371642,0.47459952281876,0.124078798080291,0
88,49.1954281921822,27.6298410927342,0.0322166894260757,6.18647160866915e-07,0.0977635566058211,0.195294521153282,0.499264220277547,1.0553960969405,0.416859278857834,1.59683738888457,0.330575737567169,0.101947563916699,0,0.00160279764572535,0.0370314178172411,1.69872314981416,0.754949959857822,0.0332888600184789,0.251893271741054,0.319940683798531,0.222359965976738,1.26146265074446,0.204381998114947,0.27411407520568,0.255488436574763,0,0.439324299896467,0.0819794870956001,0,0.313360464955068,0.432071766771116,1.09370818866778,0.0286777593292369,0.479839061069661,0.0704716179898129,0,88,53.5877681946997,27.9543360163227,0.0334477562851176,6.20721639018306e-07,0.104868518583564,0.285513421188283,0.525007269858701,1.11736084663328,0.434814381782437,1.7354928190043,0.330981958785232,0.108287565054005,0,0.00203450488710117,0.0370617980796392,3.080688250073,0.949587597311878,0.0409003778854541,0.271790461336845,0.471360015929216,0.289771586575433,1.44188209751115,0.604602274536948,0.39438105298622,0.454107598405412,0,0.456418330726403,0.0839809875718038,0,0.35486599577401,0.511478742143628,1.09371026215433,0.0308501716237543,0.479842199543565,0.125449437947086,0
89,49.7531715694051,27.9352048726614,0.0325819701902686,6.25428712047162e-07,0.0988518718240203,0.197811185755772,0.504988531426945,1.06736186971195,0.421608418967762,1.61446596546452,0.334191976982035,0.103090669703062,0,0.00162380881391382,0.0374363295844175,1.72301725011263,0.763605438315242,0.0336977250860903,0.254772573835297,0.324451678573077,0.225061351991158,1.27545277685462,0.208173511701534,0.277406946519311,0.258472137977476,0,0.444246086841614,0.0828891339201836,0,0.317062420603816,0.436875484409788,1.10565788662353,0.0290086503435527,0.485081737753251,0.0714797623149573,0,89,54.1732593109788,28.2597604807186,0.03381320095326,6.275035412615e-07,0.106014294720106,0.288632893734272,0.530743412692032,1.12956894694089,0.439565091997482,1.75445452728446,0.334598213073213,0.109470697128329,0,0.00205673355191692,0.0374667291723116,3.11434734175022,0.959962634770704,0.0413472486679316,0.274759999087027,0.476510017714941,0.29293758313408,1.4576358634778,0.611208059262622,0.398689995320098,0.459069103122966,0,0.461405082124153,0.0848985499897979,0,0.358743203110585,0.517067074514602,1.10565996007696,0.0311872355103444,0.485084876268369,0.126820077813881,0
